track_name,artist,popularity,track_id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Sure Be Cool If You Did,Blake Shelton,58,5yIiXdLRE85OBiQmCaUenq,country,0.576,0.726,11,-4.625,1,0.035,0.255,0.0,0.108,0.582,136.802,215720,4
Amazed,Lonestar,63,6iNcyWk5iUEY7P9zeTc5hm,country,0.557,0.553,1,-7.954,1,0.0319,0.247,0.0,0.125,0.253,139.821,239987,4
Stand Out,Morgan Wallen,59,1obSAv22xGzYYrPWRcC4PD,country,0.461,0.879,6,-4.621,0,0.175,0.302,0.0,0.35,0.817,175.929,194107,4
I'd Really Love to See You Tonight,England Dan & John Ford Coley,65,2r008pcfVYc0zgQvSRqUJE,country,0.62,0.556,5,-12.044,1,0.0336,0.184,0.0,0.301,0.592,119.172,159107,4
If I Didn't Have You,Randy Travis,58,52erNkfUKv34u02CjcHOPj,country,0.674,0.578,4,-10.919,1,0.0663,0.164,0.0,0.103,0.961,172.498,186747,4
Mean to Me,Brett Eldredge,57,5FVuERsYqtKKAaWe62NBnv,country,0.647,0.586,0,-6.883,1,0.0313,0.115,1.69e-06,0.121,0.165,87.994,228907,4
Slow Hand,Conway Twitty,57,2h1Xj6D76ygKS3tu9DgIY5,country,0.796,0.337,5,-18.041,1,0.0334,0.22,0.0,0.115,0.858,106.923,174640,4
Bottoms Up - Remix,Brantley Gilbert,57,6hbwFerDj55bMGZZvcInze,country,0.559,0.754,7,-5.509,1,0.0712,0.0153,0.0,0.355,0.303,169.977,221573,4
Yeah,Joe Nichols,58,43lL05gZ1DqG4YJ74rCPmM,country,0.404,0.845,11,-4.647,1,0.049,0.00637,1.34e-05,0.357,0.591,165.703,231027,4
It All Comes Out in the Wash,Miranda Lambert,58,41FLEFSeRCv19OBn0vLiaH,country,0.602,0.73,0,-4.925,1,0.0313,0.00106,0.000116,0.095,0.923,164.029,214787,4
Bad To The Bone,George Thorogood & The Destroyers,68,6s0NHplywwr1IjnQpUpWJk,country,0.459,0.727,0,-11.777,1,0.0303,0.00614,0.0652,0.384,0.955,149.231,292173,1
Everything I Own,Bread,69,52VIdyKqp1pJRSyUQaxKUA,country,0.365,0.338,2,-13.406,1,0.0322,0.735,0.0,0.104,0.446,79.241,187000,4
UNAPOLOGETICALLY COUNTRY AS HELL,HARDY,59,45nc69lqKe3kY9sit2UU6G,country,0.543,0.648,1,-4.961,1,0.0311,0.172,0.0,0.329,0.617,124.053,235361,3
Don't Rock the Jukebox,Alan Jackson,60,3oyByfBYegVEDwYyqx9pRd,country,0.641,0.637,7,-10.92,1,0.0262,0.0495,0.000138,0.267,0.793,147.502,171067,4
The Ballad Of Curtis Loew,Lynyrd Skynyrd,61,6PPhp1qpAjLUxQr75vSD4H,country,0.432,0.425,9,-12.165,1,0.0918,0.312,3.19e-06,0.105,0.589,144.821,291736,4
Bury My Bones,Whiskey Myers,58,0lB69AOLAMGpWBMBtIdORj,country,0.542,0.659,2,-5.128,1,0.0308,0.00119,1.53e-05,0.128,0.525,128.024,259851,4
Train Tracks (feat. Struggle),Jelly Roll,60,2pDgan1hrEIgjFU21MOLf6,country,0.701,0.717,10,-5.66,1,0.0508,0.261,0.0,0.166,0.529,87.978,209969,4
Bad Boy,Brantley Gilbert,59,4mLKCOJksI2bO8E5G8eIoi,country,0.574,0.472,1,-9.86,1,0.0301,0.378,1.48e-06,0.105,0.313,77.956,241227,4
Alabama,Cross Canadian Ragweed,58,3Yz8CqWFtiOkm0BNSmzotf,country,0.44,0.832,11,-6.501,0,0.0875,0.374,2.1e-06,0.205,0.653,96.564,218854,4
Werewolves of London,Warren Zevon,62,2nmaEzFZrSm2aMLtfJDzyG,country,0.749,0.614,7,-10.594,1,0.0264,0.0372,0.00286,0.0603,0.878,103.868,208173,4
Friends Don't,Maddie & Tae,58,6GRfCWffkEG93zyUJ1kGaM,country,0.523,0.774,7,-5.982,1,0.0459,0.0399,0.0,0.168,0.46,99.971,187996,4
Out There,Luke Combs,60,2cLbHhoGUUDFygKYSksKHV,country,0.435,0.838,6,-4.478,1,0.0511,0.00325,3.1e-06,0.352,0.305,146.966,203680,4
Fast Cars And Freedom,Rascal Flatts,58,0CKba2KBPP9TFbh5Nf8i4P,country,0.616,0.824,3,-4.842,0,0.03,0.0135,2.13e-05,0.108,0.623,117.954,262187,4
Chasin' That Neon Rainbow,Alan Jackson,59,5Wp1Y8jscofORVp0FH0N9l,country,0.709,0.71,7,-5.873,1,0.0338,0.231,0.0,0.0946,0.831,149.061,185813,4
My Best Friend,Tim McGraw,58,5BeY2wY4rGFD1Q3aXO83Bv,country,0.444,0.484,9,-8.311,1,0.0289,0.12,0.0,0.135,0.263,147.715,279867,4
Sleep at Night,The Chicks,60,08kXaWxw2QkXSQTlyH9GMc,country,0.71,0.58,0,-6.794,1,0.0366,0.0316,0.000355,0.0806,0.573,97.983,192947,4
I Won't Let Go,Rascal Flatts,57,1T1C9VVQ1lb60WxWZx7KoG,country,0.557,0.406,4,-7.083,1,0.0278,0.742,0.0,0.113,0.222,131.96,227760,4
Kiss Me In The Dark,Randy Rogers Band,58,3bZKIfJVpW8HktEafRnRP2,country,0.553,0.777,10,-6.176,1,0.0275,0.0083,1e-06,0.388,0.699,108.258,228893,4
Came Here to Forget,Blake Shelton,58,1N7qGCKRRnvjoy8MGyHgpS,country,0.613,0.667,1,-6.874,0,0.029,0.356,1.29e-05,0.111,0.481,130.023,220413,4
Flying or Crying,Zach Bryan,58,4Sc1xiCvTuCwgv3hmK6lNQ,country,0.727,0.168,7,-12.822,1,0.0346,0.81,0.0,0.0829,0.51,103.595,169962,4
This One's for the Girls,Martina McBride,58,01CnYyPXMFRzOFVQBU8WMb,country,0.613,0.801,8,-4.431,1,0.0354,0.0626,1.15e-05,0.124,0.609,126.966,243160,4
Beer In Mexico,Kenny Chesney,57,5pgmgHNxiq9w9XuthMKzJS,country,0.58,0.906,2,-6.976,1,0.0405,0.00119,0.000579,0.0933,0.476,137.97,271813,4
Weatherman,"Hank Williams, Jr.",57,0XqB5gOpCdI9vV3MhKQyyX,country,0.7,0.386,9,-15.559,1,0.0311,0.152,0.000474,0.0878,0.363,118.637,219733,4
Cover Me Up,Jason Isbell,61,5qW6ZYct54PhKliCntyxRX,country,0.429,0.093,3,-15.944,1,0.0433,0.882,0.00703,0.111,0.208,129.661,293973,3
Tight Fittin' Jeans,Conway Twitty,57,5sRLBlFHRFk3LerdiGs4Z6,country,0.731,0.491,5,-13.951,1,0.0344,0.139,2.17e-06,0.0786,0.891,102.211,171067,4
Radio Jam,Upchurch,57,1Sc1O9WeRIUEuOLxAcPRKD,country,0.588,0.528,9,-12.109,1,0.0589,0.443,0.0,0.258,0.314,80.02,220082,4
Someone Else Calling You Baby,Luke Bryan,58,7DkzLcSXS4KhSvbvIJja3M,country,0.498,0.916,8,-3.728,1,0.0662,0.052,1.31e-06,0.0734,0.352,115.045,229253,4
I Can Love You Like That,John Michael Montgomery,58,19lw4C2aW6TYvxqRsek2Kd,country,0.655,0.336,11,-11.049,1,0.0264,0.302,0.0,0.343,0.203,88.554,235000,4
I've Been Everywhere,Johnny Cash,58,59J3FhCGYl18G3ouDReUge,country,0.731,0.779,11,-5.884,0,0.0658,0.6,1.74e-06,0.312,0.817,112.2,196733,4
Beautiful Crazy - Acoustic,Luke Combs,60,5v05DdK7dCqmImUj4PLxOE,country,0.45,0.262,11,-10.423,1,0.033,0.851,0.0,0.102,0.488,102.656,193234,4
Whiskey River,Willie Nelson,59,6gS6XQ4OqMddkgzHNz40E5,country,0.581,0.574,7,-9.298,1,0.0405,0.363,0.000902,0.107,0.853,76.915,247240,4
Refugee,Tom Petty and the Heartbreakers,64,4mcZYzoGwPRDdhWVlygiHf,country,0.579,0.705,6,-4.911,0,0.0339,0.0273,0.0,0.0704,0.761,116.173,201693,4
Break Things,Kylie Morgan,60,45hbxz8xCxQfa9vmnV187v,country,0.638,0.74,8,-5.071,1,0.0314,0.0329,0.0,0.134,0.673,105.006,172785,4
Silverado,Hunter Phelps,59,6jLDMzaH9pMs3JkMyS7BIj,country,0.597,0.583,9,-4.931,1,0.0271,0.243,0.0,0.331,0.33,78.942,203142,4
Right Girl Wrong Time,Jon Langston,58,3l4ocz4JRx92xTAnqNTgGG,country,0.611,0.721,6,-6.133,1,0.0404,0.0253,0.0,0.126,0.217,116.929,222893,4
Whiskey And Rain,Michael Ray,58,1tf4Bfk8JIKryLpWYRvyiI,country,0.653,0.623,8,-4.56,1,0.0244,0.508,3.32e-06,0.285,0.718,100.021,206507,4
Brokenheartsville,Joe Nichols,57,0WB48shl2wAH4KqyQkQ8nJ,country,0.686,0.631,10,-5.182,1,0.0232,0.126,0.000183,0.107,0.509,103.953,230360,4
Love Is A Wild Thing,Kacey Musgraves,58,5F5lmpwXkxAJtvZqEguTRo,country,0.623,0.631,10,-7.52,1,0.0352,0.266,7.2e-06,0.0931,0.273,121.973,256147,4
More Girls Like You,Kip Moore,59,73WWkaWkIRSP3MYGZ14aY4,country,0.555,0.746,2,-5.522,1,0.033,0.00825,0.0,0.0796,0.712,75.01,154707,4
Blame It On You,Jason Aldean,57,2CwG4BXIlGmmYLDmDvwMTH,country,0.484,0.783,2,-5.334,1,0.0308,0.0957,0.000118,0.107,0.594,137.918,215360,4
Ain't Nothing 'Bout You,Brooks & Dunn,58,6CkydK3NOAMScIhViRzXoB,country,0.326,0.887,9,-4.199,0,0.0565,0.144,1.35e-06,0.49,0.706,202.354,199274,4
Young Once,Sam Hunt,58,2Q04BmXs7Sr7ThizTmERj6,country,0.641,0.644,1,-5.853,1,0.034,0.148,0.0,0.0791,0.471,105.941,185333,4
What I Can't Put Down,Jon Pardi,57,1hc31O4qhv2tnSnW1290KC,country,0.573,0.614,7,-4.209,1,0.0253,0.0376,0.0,0.0684,0.701,159.891,203373,4
Hello Beautiful,Noah Schnacky,60,1p61zyWNtBhbbAFzg4HUiq,country,0.504,0.472,9,-6.925,1,0.0404,0.54,0.0,0.306,0.313,73.521,216993,4
Can't Help Myself,Dean Brody,63,1stGsIVPeCCNwZtCAhikj1,country,0.696,0.869,2,-3.453,1,0.0358,0.00392,0.0,0.162,0.663,119.99,158320,4
Pond Creek Road,Upchurch,57,40arlhUYA1eX4sKKZ8lfmy,country,0.549,0.754,9,-6.011,1,0.0366,0.00441,0.0,0.423,0.443,110.046,164455,4
I Don't Miss You,Jake Scott,61,0FklQYAhXxPHnVtGVIjxTk,country,0.721,0.358,7,-9.909,1,0.0626,0.0694,0.0,0.115,0.167,109.916,235991,4
Give Me Back My Hometown,Eric Church,57,3MykNWa65IP2VN1Qa6B9yK,country,0.621,0.676,1,-7.808,1,0.0303,0.506,0.0675,0.0825,0.482,104.008,252493,4
When The Stars Come Out,Chris Stapleton,59,5Vt2oXZbkQgFWH1Tih1okV,country,0.471,0.536,0,-9.678,1,0.0251,0.256,0.00113,0.0994,0.41,147.506,256680,4
Jackson,Johnny Cash,63,5fcxVCOtfesNzI2n4Y4kiJ,country,0.741,0.615,0,-8.072,1,0.0358,0.519,0.000344,0.407,0.799,128.496,165827,4
One That Got Away,Michael Ray,57,2TLDilmv1UmRTfyb7f2Hrx,country,0.565,0.825,10,-4.245,1,0.0417,0.00303,0.0,0.0779,0.609,160.003,218733,4
Melissa,Allman Brothers Band,63,30St98Bok3jJmXdkkHVPQe,country,0.533,0.362,4,-14.791,1,0.0244,0.478,0.245,0.0857,0.45,82.993,235224,4
Drivin’ Around Song (feat. Jason Aldean),Colt Ford,57,5BzDjeCZYxDd35rYSWY0yk,country,0.613,0.709,7,-7.408,1,0.0387,0.0819,0.0,0.11,0.523,134.972,220125,4
BOOTS,HARDY,59,5d9nNDxhtF99CgFfKm6NK5,country,0.544,0.871,2,-3.831,1,0.0392,0.181,0.0,0.0862,0.511,104.018,193902,4
Lonely Weekend,Kacey Musgraves,59,3420nZEhm99I1bLc6Yx4XH,country,0.699,0.808,3,-5.926,1,0.0296,0.579,7.16e-06,0.167,0.794,111.977,226667,4
Have You Ever Seen The Rain,Creedence Clearwater Revival,2,62IhAEp4bpClzRXuIt6Cby,country,0.741,0.697,0,-7.03,1,0.0277,0.0665,2.35e-05,0.133,0.774,116.109,160133,4
Kate McCannon,Colter Wall,60,5tN0LIuQDapSFedlYJuG0k,country,0.608,0.171,7,-16.822,1,0.0314,0.915,0.188,0.111,0.3,142.827,274081,4
A ROCK,HARDY,58,3f0i4XGaih1vziceGVZMMl,country,0.557,0.55,6,-8.866,1,0.0753,0.527,0.0,0.078,0.572,160.008,220832,4
Hard Times,Tyler Childers,59,0Uybrtb766jul6WpkjqbID,country,0.597,0.172,7,-13.641,1,0.0333,0.934,7.45e-06,0.102,0.4,133.23,178160,3
Baker Street,Gerry Rafferty,69,5gOd6zDC8vhlYjqbQdJVWP,country,0.497,0.349,7,-14.0,1,0.0297,0.0929,0.028,0.259,0.421,113.762,365627,4
I'm Not the Devil,Cody Jinks,57,5CNOcWpGI6sWQE69A1lCQ7,country,0.593,0.504,1,-6.455,1,0.0261,0.107,0.000658,0.119,0.236,118.022,215621,3
This Is Us,Jimmie Allen,60,1R7BdX107smGkRqd3cuTT3,country,0.552,0.871,9,-4.613,1,0.0348,0.136,0.0,0.0448,0.519,145.059,205827,4
Mr. Misunderstood,Eric Church,57,79dlQxvdsCDApoM8XChkpy,country,0.385,0.808,7,-6.67,1,0.045,0.0629,0.0,0.33,0.546,129.22,319240,4
I Got A Car,George Strait,57,4Fpq4QkR06QRDkujBUk0JY,country,0.602,0.631,4,-7.371,1,0.033,0.332,0.0,0.12,0.472,138.389,272267,4
Play Something Country,Brooks & Dunn,58,7MevrbPAGEaw1IgkaBmv82,country,0.684,0.909,0,-3.797,1,0.0321,0.0782,1.22e-06,0.373,0.864,115.034,195280,4
One Hell Of An Amen,Brantley Gilbert,57,2XEl9DfBj88c8p2bdfx1qu,country,0.548,0.665,1,-5.622,1,0.0281,0.0139,2.72e-06,0.0769,0.549,138.055,221467,4
Cleaning This Gun (Come On In Boy),Rodney Atkins,57,292hQrFkBjVmbHRqGVqBta,country,0.514,0.798,2,-3.669,1,0.0494,0.0612,0.0,0.104,0.677,145.995,226813,4
Smokin',Boston,63,5u5qlnyVaewWugJIjzilIc,country,0.197,0.798,2,-7.334,1,0.0656,0.000545,0.414,0.187,0.525,175.068,261387,4
Somethin' I'm Good At,Brett Eldredge,58,6DRsEO5yuEGBF87qpyMB4d,country,0.574,0.937,5,-4.34,1,0.112,0.0453,0.0,0.242,0.446,103.006,217333,4
Tell It All Town,Koe Wetzel,57,6GsNYeGGsV4nz3IqRLAMjK,country,0.595,0.281,0,-9.4,1,0.0268,0.325,0.0,0.143,0.385,129.941,232661,4
My World,Seckond Chaynce,59,2HSSdpAdleNZufePRcoklm,country,0.708,0.716,7,-5.381,1,0.0444,0.472,0.0,0.187,0.309,130.103,216973,4
Don't Go Changing,Kip Moore,57,7L3JMPBLzzVdEeYRnHLI4d,country,0.689,0.747,0,-5.861,1,0.0283,0.000267,1.16e-06,0.0909,0.463,100.069,207627,4
Oklahoma City,Zach Bryan,58,6yiGycOXWsojMwvge8b9AO,country,0.612,0.38,5,-8.02,1,0.0654,0.615,3.89e-05,0.0707,0.471,129.788,279614,4
Make Out With Me,Maren Morris,59,1XfDYxQ8o7yZN7lbKECwHE,country,0.351,0.65,10,-6.47,1,0.0795,0.715,0.0,0.351,0.645,66.745,136547,4
Fallen,Upchurch,57,6bAkH8HzpunOxhjOtSCatE,country,0.703,0.689,8,-7.601,0,0.0472,0.722,4.85e-06,0.324,0.387,95.024,204579,4
"Tall, Tall Trees",Alan Jackson,59,5JkGBzxQ6qqf6MSzuLnjV2,country,0.675,0.794,7,-6.174,1,0.0396,0.172,0.0,0.136,0.964,145.951,148973,4
Blame It On Waylon,Josh Thompson,57,7M68YTelBnT9P1eO1idOOs,country,0.653,0.826,2,-5.352,1,0.0315,0.0353,0.0,0.193,0.669,122.055,212648,4
Somebody Else Will,Justin Moore,57,3n2A6l4UayVe3GGKCvfQWV,country,0.488,0.744,2,-4.284,0,0.131,0.0353,0.0,0.0952,0.59,180.007,165173,4
Anywhere With You,Jake Owen,57,2yWtLaPCOUDyi7f1lOXCn5,country,0.475,0.936,5,-2.545,1,0.0413,0.0418,0.0,0.0873,0.598,151.988,209587,4
Love You Like That,Parker McCollum,57,5mLumHEUcQcE0w2TXGyJnf,country,0.534,0.774,7,-6.058,1,0.0284,0.0135,2.78e-06,0.103,0.435,149.961,205173,4
A Life Where We Work Out (feat. Kaitlin Butts),Flatland Cavalry,57,7rJRYP73BI3LLFtteweC2F,country,0.596,0.501,3,-7.456,1,0.0263,0.14,0.000424,0.111,0.402,152.04,190267,4
Drive (For Daddy Gene),Alan Jackson,59,1FV374EPG5CrjdIbIMLkcv,country,0.713,0.579,11,-8.066,1,0.0413,0.338,0.0,0.174,0.511,125.179,242733,4
Behind The Times,Riley Green,57,53ZRA4ZJg5zBUtByHfhSac,country,0.493,0.547,0,-6.836,1,0.0257,0.014,1.4e-05,0.095,0.342,78.977,224536,4
I Swear,John Michael Montgomery,59,7wIaLkbQzG6HMnE28etnif,country,0.628,0.496,1,-7.103,1,0.0233,0.242,1.2e-05,0.147,0.266,85.523,262520,4
Drove Me to the Whiskey,Casey Donahew,58,6S3vFnpsaCfYdTBaapULXO,country,0.484,0.326,7,-8.704,1,0.0384,0.74,0.0,0.101,0.398,139.776,200120,3
Ripple - 2013 Remaster,Grateful Dead,61,1OE5l6sedVcIFELMuxQOPI,country,0.604,0.411,7,-14.258,1,0.034,0.427,5.74e-05,0.602,0.675,126.637,249734,4
The Way You Love Me,Faith Hill,59,6vgN6KGstss0GnBbKlMNK9,country,0.627,0.716,2,-7.175,1,0.0352,0.127,0.0,0.0344,0.734,101.99,186067,4
Never Get Old,Russell Dickerson,58,0Dho3kYreRaOTTdXbA8Fb1,country,0.493,0.799,7,-4.862,1,0.04,0.0463,1.54e-05,0.348,0.893,161.921,185533,4
Stand Alone,Morgan Wallen,59,5Gy4y79aKl44KZ2BpmgY7P,country,0.458,0.545,5,-6.248,1,0.0285,0.312,2.76e-06,0.119,0.177,147.939,249755,4
Details,Billy Currington,58,4MCPNnJkkIzNGCCBE9XVhX,country,0.678,0.714,5,-4.03,1,0.111,0.0164,0.0,0.298,0.868,139.991,201053,4
Queen Of My Double Wide Trailer,Sammy Kershaw,57,3Wz9Fm9ZyhpaRGxMlSR5G4,country,0.605,0.702,2,-9.621,1,0.0325,0.344,0.0,0.0228,0.734,144.266,211200,4
I Lived It,Blake Shelton,58,5slddJ629YcePvqD6Uyk8r,country,0.557,0.571,10,-8.106,1,0.0281,0.476,0.00114,0.101,0.392,80.981,219600,4
Ringling Road,William Clark Green,58,2YUm7yXaklDbTvbwGwf9c4,country,0.553,0.767,11,-5.151,0,0.0386,0.0154,0.0,0.394,0.522,117.054,248067,4
Move,Luke Bryan,59,6qoH2pKeEibNUG1pnJIjmZ,country,0.57,0.939,5,-0.716,0,0.0789,0.00719,1.08e-06,0.0462,0.801,103.983,227413,4
WW2.0,Adam Calhoun,58,6olPZwOAD1SqFsWHvAR8q2,country,0.829,0.555,5,-8.873,1,0.0916,0.241,0.0,0.338,0.419,105.006,220364,4
Blue on Black,Kenny Wayne Shepherd,61,7GRq9NUgqhxPGUUksX02fk,country,0.412,0.676,7,-7.341,1,0.0266,0.00596,0.112,0.209,0.557,155.431,333733,4
Summertime Blues,Alan Jackson,59,3hV8Gvijx6cVv339o3uCSK,country,0.395,0.862,7,-6.837,1,0.0426,0.374,3.29e-05,0.209,0.964,80.716,192093,4
Mud on the Tires,Brad Paisley,59,4AQWKGBWTR7fVuUKxi5sKE,country,0.445,0.744,2,-7.978,1,0.0424,0.343,6.73e-05,0.167,0.48,185.199,208267,4
Damn Good Friends (with Jason Aldean) - Duet with Jason Aldean,Tyler Farr,57,7p7Htw2r4UavqvWv1O6omI,country,0.481,0.748,7,-3.841,1,0.0296,0.0132,1.42e-05,0.0732,0.631,157.989,185520,4
Keeping Score (feat. Kelly Clarkson),Dan + Shay,59,57KKY8gqUqqS3YXYotkxS5,country,0.567,0.622,4,-4.29,1,0.0317,0.225,0.0,0.138,0.336,135.97,220213,4
Free And Easy (Down The Road I Go),Dierks Bentley,57,4Ng7hGdPwpINleVecBWiOO,country,0.557,0.825,6,-4.657,1,0.0283,0.00525,0.00164,0.177,0.841,120.017,201120,4
Cowpoke,Colter Wall,58,1FJDhcC36CbA16lMIxgT1F,country,0.478,0.366,0,-12.045,1,0.0376,0.4,0.0066,0.0984,0.291,121.683,192627,3
Born On The Bayou,Creedence Clearwater Revival,60,5bUlFE9dGh7pX93PUEVAue,country,0.678,0.386,9,-15.991,1,0.0464,0.0686,0.109,0.108,0.552,117.303,314667,4
When You Say Nothing at All,Keith Whitley,58,1G60o2g78glgxC0No8SsvQ,country,0.666,0.296,3,-15.412,1,0.0247,0.691,3.73e-06,0.0552,0.392,80.006,223733,4
Don't Let Our Love Start Slippin' Away,Vince Gill,58,70TsRbycWfabtevnripyRu,country,0.739,0.717,3,-9.568,1,0.0308,0.417,0.000918,0.334,0.663,113.234,223533,4
Against The Wind,Bob Seger,64,1SWmFiFSIBoDbQJjNKC7SR,country,0.674,0.771,7,-5.612,1,0.0246,0.28,0.0318,0.133,0.718,109.618,333720,4
Seminole Wind,John Anderson,56,7xdQBiKGzfN8ripbLkihWu,country,0.619,0.575,2,-11.115,1,0.0319,0.323,1.39e-06,0.125,0.372,126.964,237076,4
Die From A Broken Heart,Maddie & Tae,58,24nNRmBLHHeGfLS609C0z7,country,0.6,0.518,4,-6.662,1,0.0358,0.394,0.0,0.276,0.474,75.988,188293,4
Love Triangle,RaeLynn,57,3YM0vEH7taFj7OLW3dWfiu,country,0.686,0.525,2,-6.721,1,0.0331,0.135,0.0,0.11,0.322,132.927,225627,4
Mr. Mom,Lonestar,57,0jSIovJtKxEXH6vI4oRx7I,country,0.505,0.842,10,-3.316,1,0.0475,0.0576,0.0,0.111,0.671,172.136,208693,4
Wheels Fall Off,Jelly Roll,59,4yGeJP63Z6gLEOZNHjkNnW,country,0.694,0.679,2,-6.911,1,0.118,0.199,0.0,0.111,0.0703,103.98,207269,4
Cattleman's Gun,Dean Brody,59,0ik3NOMf396UPMZZmjWzHx,country,0.604,0.636,10,-6.535,1,0.044,0.266,0.0,0.167,0.424,147.909,250547,4
She's Like Texas,Josh Abbott Band,56,7k0ahlHosIWblaaIsEqJ8M,country,0.501,0.523,2,-6.906,1,0.0324,0.582,0.0,0.122,0.24,156.108,235253,4
Ridin High,Jawga Boyz,57,63oXfvnKh3wm09ONxi5lt7,country,0.687,0.729,9,-6.916,0,0.0308,0.00481,0.000435,0.123,0.259,140.004,371398,4
Achy Breaky Heart,Billy Ray Cyrus,66,2EoIt9vdgFRNW03u5IvFsQ,country,0.8,0.563,9,-10.209,1,0.0303,0.051,0.0,0.0797,0.961,121.808,203373,4
You,Chris Young,57,3VCWhe7AtBrkhour9t6dq6,country,0.708,0.708,6,-5.12,0,0.0266,0.316,0.0,0.361,0.667,95.031,164520,4
For Her,Chris Lane,57,19yTqpHTUrw7mOcRDvXYzn,country,0.491,0.904,6,-4.324,1,0.0344,0.0985,0.0,0.183,0.588,150.007,211227,4
Where I Come From,Montgomery Gentry,57,1YR1ChVR8n5EtLRIIDhRTF,country,0.62,0.852,1,-4.203,1,0.0308,0.0108,4.94e-06,0.279,0.479,90.038,201840,4
God Blessed Texas,Little Texas,58,4qkshp4FWe0msInDWTbBlR,country,0.648,0.766,9,-8.514,1,0.0326,0.232,1.54e-05,0.121,0.971,128.798,208733,4
Tequila - R3HAB Remix,Dan + Shay,60,2aAyDqzwEeVIigSMFM1tNS,country,0.578,0.862,8,-3.059,0,0.0405,0.0119,1.79e-05,0.0744,0.547,100.049,157425,4
Take This Job and Shove It,Johnny Paycheck,57,4XbxeoBeQnwpsyJyZEMoWc,country,0.764,0.455,10,-10.336,1,0.0508,0.562,1.61e-05,0.0756,0.707,137.148,156293,4
All the Pretty Colors,Sturgill Simpson,59,5IySG4Yx4tJgP1eYnXr5vm,country,0.706,0.651,11,-6.804,1,0.0311,0.287,0.00558,0.193,0.866,126.362,138795,4
H.O.L.Y.,Florida Georgia Line,58,2tUJbvjNznjNZfCeKtkhGm,country,0.523,0.666,7,-4.081,0,0.0328,0.401,0.0,0.0726,0.562,78.075,194760,4
Slow Dance In A Parking Lot,Jordan Davis,60,5kp3JbZL1ROMxc32pcpn29,country,0.519,0.833,7,-4.47,1,0.0344,0.303,1.39e-06,0.169,0.514,81.992,193929,4
Homeboy,Eric Church,57,29aSfWddeZJCfnrcMb20sy,country,0.558,0.673,6,-4.914,1,0.0291,0.015,0.000655,0.0758,0.445,139.985,227227,4
Time in a Bottle,Jim Croce,66,561F1zqRwGPCTMRsLsXVtL,country,0.544,0.265,2,-11.952,1,0.035,0.848,0.0,0.196,0.7,133.837,146176,3
A Little Dive Bar in Dahlonega,Ashley McBryde,58,7qcRDEpmDWS0bLHaZRYE8c,country,0.639,0.479,1,-6.192,1,0.0447,0.426,0.0,0.151,0.571,146.084,209080,4
Big Iron,Colter Wall,59,2ZL60ZCuasf2zih8Nz7ISU,country,0.694,0.566,0,-10.608,1,0.0329,0.393,2e-05,0.103,0.723,113.158,264867,3
The Stranger,Ingrid Andress,60,6lJQpz7R61Yn05aa7bKZ3k,country,0.269,0.484,6,-6.985,0,0.0309,0.219,0.000568,0.091,0.152,78.792,191907,4
Days Go By,Keith Urban,58,2jwaErbghhcia4JqUYWz3g,country,0.589,0.892,2,-3.197,1,0.0365,0.0633,0.0,0.149,0.76,131.951,224630,4
Nowhere Fast,Old Dominion,59,6arLnfArtdWKOcCYzDd4rS,country,0.788,0.488,7,-7.319,1,0.0286,0.46,4.52e-06,0.0751,0.48,101.974,188960,4
Little Bitty,Alan Jackson,60,2IY559smG7SXYk229NA2Vl,country,0.571,0.818,4,-6.539,1,0.0415,0.151,0.0,0.348,0.728,163.045,158627,4
Over You,Miranda Lambert,57,3fDsErbmOD3TuaSDuxSXav,country,0.566,0.507,6,-6.973,1,0.0279,0.535,0.00619,0.107,0.141,158.119,253373,4
The Wreck of the Edmund Fitzgerald,Gordon Lightfoot,61,536L9C0N7vhYdibCJx3cI2,country,0.308,0.376,4,-15.24,1,0.0626,0.116,2.52e-06,0.166,0.158,186.047,389280,3
Bad News,Tom MacDonald,61,77WizHcbHf2At6ELNxZ7rv,country,0.81,0.578,1,-6.202,1,0.192,0.635,0.0,0.088,0.538,79.998,255000,4
Still A Little Country Left,Curtis Grimes,56,3RM3FCCyCiUAyhXObPCS55,country,0.579,0.881,1,-3.672,1,0.0291,0.0926,1.65e-06,0.329,0.567,92.017,201752,4
Misunderstood,Parker McCollum,56,7fRUbeffEPwYVhZul3mtKF,country,0.64,0.609,0,-7.299,1,0.0251,0.246,0.0,0.0996,0.432,109.969,201573,4
Run Through The Jungle,Creedence Clearwater Revival,66,6J0AjzrYsPZrQtw6IjErhy,country,0.641,0.612,2,-8.307,1,0.0361,0.0474,0.0588,0.102,0.854,136.413,184747,4
Yeah Boy,Kelsea Ballerini,58,2WaOQWSv0D1tZNxyLvnGAI,country,0.589,0.809,3,-5.292,1,0.0376,0.231,0.0,0.0719,0.496,88.965,194413,4
Wonder Woman,Kacey Musgraves,58,38UCGIpo273uGgdBXbi992,country,0.669,0.653,11,-5.675,1,0.0269,0.11,1.58e-05,0.0826,0.528,104.995,240427,4
There Goes My Life,Kenny Chesney,57,1CjQCQsl9FDb3WhjGcFOzG,country,0.577,0.483,4,-8.141,1,0.0324,0.0337,6.22e-06,0.3,0.218,135.77,302667,4
